Channel,Message,Company Name,Batch,Qualification,Apply Link
-1001309472884,"LG Soft Off Campus Hiring Fresher For *Research Engineer* 

Location : Bangalore 

Qualification : B.E/B.Tech/M.E/M.Tech 

Work Experience : Fresher 

Batch : 2022/2023 

CTC : 6.6 LPA 

Apply Link : **https://bit.ly/3rSq4Sd** 

Telegram Group Link : **https://t.me/fresheroffcampus",**LG Soft Off Campus Hiring Fresher For *Research Engineer*,2022/2023,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3rSq4Sd
-1001309472884,"Walmart Off Campus Hiring Fresher For *Process Specialist*                 
      
Location  : Bangalore     
      
Qualification   : MBA/Human Resource/related field                
      
Work Experience : Fresher - 1 Year           
      
Batch : 2023/2022/2021/2020                     
      
CTC    : Approx 5 - 8 LPA                 
              
Apply Link   : ****https://bit.ly/3AiMEGd****            
                 
Telegram Group Link : ****https://t.me/fresheroffcampus",**Walmart Off Campus Hiring Fresher For *Process Specialist*,2023/2022/2021/2020,MBA/Human Resource/related field,https://bit.ly/3AiMEGd
-1001309472884,"Discovery Off Campus Hiring Fresher For *Software Development Engineer*  
  
Location  : Bangalore/Pune  
  
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc  
  
Work Experience : Fresher - 3 Years 

Batch : 2020/2021/2022/2023 
  
CTC    : Approx 7 LPA  
  
Apply Link   : ****https://bit.ly/3w1aCDs****  
  
Telegram Group Link : ****https://t.me/fresheroffcampus",**Discovery Off Campus Hiring Fresher For *Software Development Engineer*,2020/2021/2022/2023,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3w1aCDs
-1001309472884,"Deloitte Off Campus Hiring Fresher For *Business Technology Analyst*                
                
Location  : Hyderabad/Gurugram   
                
Qualification   : B.E/B.Tech  
                
Work Experience : Fresher - 2 Years       
            
Batch : 2023/2022/2021/2020/2019             
                
CTC    : 6.3 LPA                
                
Apply Link   : ****https://bit.ly/3fP4reC****                   
                
Telegram Group Link : ****https://t.me/fresheroffcampus",**Deloitte Off Campus Hiring Fresher For *Business Technology Analyst*,2023/2022/2021/2020/2019,B.E/B.Tech,https://bit.ly/3fP4reC
-1001309472884,"Infor Off Campus Hiring Fresher *Associate Software Engineer*           
           
Location  : Hyderabad   
           
Qualification   : Bachelor/Master Degree 
           
Work Experience : Fresher 
 
Batch : 2019/2020/2021/2022/2023     
           
CTC    : 5.3 LPA           
           
Apply Link   : ****https://bit.ly/3Mig6B7****         
           
Telegram Group Link : ****https://t.me/fresheroffcampus",**Infor Off Campus Hiring Fresher *Associate Software Engineer*,2019/2020/2021/2022/2023,Bachelor/Master Degree,https://bit.ly/3Mig6B7
-1001309472884,"HBC Off Campus Hiring Fresher For *Trainee*      
      
Location  : Bangalore      
      
Qualification   : B.E/B.Tech/M.E/M.Tech/M.Sc/MCA      
      
Work Experience : Fresher - 2 Years   
   
Batch : 2022/2021/2020/2019    
      
CTC    : Approx 4 - 5.5 LPA      
      
Apply Link   : ****https://bit.ly/3rehjkY****      
      
Telegram Group Link : ****https://t.me/fresheroffcampus",**HBC Off Campus Hiring Fresher For *Trainee*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/M.Sc/MCA,https://bit.ly/3rehjkY
-1001309472884,"Cisco Off Campus Hiring Fresher For *Technical Graduate Apprentice*        
        
Location  : Bangalore        
        
Qualification   : B.E/B.Tech    
        
Work Experience : Fresher      
     
Batch : 2022/2023     
      
CTC : 5.5 - 7.5 LPA       
        
Apply Link   : ****https://bit.ly/379Y3tI****        
        
Telegram Group Link : ****https://t.me/fresheroffcampus",**Cisco Off Campus Hiring Fresher For *Technical Graduate Apprentice*,2022/2023,B.E/B.Tech,https://bit.ly/379Y3tI
-1001309472884,"Tata Captial Off Campus Hiring For *Associate Customer Service*           
           
Location  : Bangalore     
           
Qualification   : Any Graduate      
           
Work Experience : Fresher      
         
Batch : 2020/2021/2022/2023     
         
CTC : 2.3 - 3.5 LPA   
           
Apply Link   : ****https://bit.ly/3C2igih****           
           
Telegram Group Link : ****https://t.me/fresheroffcampus",**Tata Captial Off Campus Hiring For *Associate Customer Service*,2020/2021/2022/2023,Any Graduate,https://bit.ly/3C2igih
-1001309472884,"TCS NQT Off Campus Hiring Fresher 
 
Location : PAN India 
 
Qualification : B.E/B.Tech/M.E/M.Tech/M.SC/MCA 
 
Work Experience : Fresher - 2 Year 
 
Batch : 2019/2020/2021/2022/2023 
 
Last Date to Apply: 15th July 
 
CTC : 3.5 LPA 
 
Apply Link : **https://bit.ly/3uGHqAY** 
 
Telegram Group Link : **https://t.me/fresheroffcampus",**TCS NQT Off Campus Hiring Fresher,2019/2020/2021/2022/2023,B.E/B.Tech/M.E/M.Tech/M.SC/MCA,https://bit.ly/3uGHqAY
-1001309472884,"Accenture Off Campus Hiring Fresher For *Application Development Associate*                              
                              
Location  : Bangalore, Hyderabad, Chennai, Mumbai, Pune, Gurgaon, Kolkata      
                              
Qualification   : B.E/B.Tech/M.E/M.Tech, MCA, and M.Sc.                     
                              
Work Experience : Fresher - 1 Year                       
                    
Batch : 2019/2020/2021/2022/2023                    
                    
CTC : 4.6 LPA                     
                              
Apply Link   : ****https://bit.ly/3CqBDBD****                              
                              
Telegram Group Link : ****https://t.me/fresheroffcampus",**Accenture Off Campus Hiring Fresher For *Application Development Associate*,2019/2020/2021/2022/2023,"B.E/B.Tech/M.E/M.Tech, MCA, and M.Sc.",https://bit.ly/3CqBDBD
-1001309472884,"LG Soft Off Campus Hiring Fresher For *Research Engineer*  
  
Location  : Bangalore  
  
Qualification   : B.E/B.Tech/M.E/M.Tech  
  
Work Experience : Fresher  
  
Batch : 2022/2023  
  
CTC    : 6.6 LPA  
  
Apply Link   : ****https://bit.ly/3rSq4Sd****  
  
Telegram Group Link : ****https://t.me/fresheroffcampus",**LG Soft Off Campus Hiring Fresher For *Research Engineer*,2022/2023,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3rSq4Sd
-1001309472884,"Infosys Off Campus Hiring Fresher For *Process Executive*                
                                                              
Location  : Pune/Bangalore      
           
Qualification   : Any Graduate       
                              
Work Experience : Fresher            
                                      
Batch : 2023/2022/2021/2020/2019               
                                   
CTC : 2.2 - 3 LPA                                 
                                     
Apply Link   : ****https://bit.ly/3zT4z58****                             
                                                 
Telegram Group Link : ****https://t.me/fresheroffcampus",**Infosys Off Campus Hiring Fresher For *Process Executive*,2023/2022/2021/2020/2019,Any Graduate,https://bit.ly/3zT4z58
-1001309472884,"HP Enterprise Off Campus Hiring Fresher For *Graduate Software Engineer*                      
                      
Location  : Bangalore                    
                      
Qualification   : B.E/B.Tech/M.E/M.Tech           
                      
Work Experience : Fresher          
             
Batch : 2023/2022/2021/2020/2019                 
                      
CTC    : 9 LPA                      
                      
Apply Link   : ****http://bit.ly/3C0ojXs****                    
                      
Telegram Group Link : ****https://t.me/fresheroffcampus",**HP Enterprise Off Campus Hiring Fresher For *Graduate Software Engineer*,2023/2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech,http://bit.ly/3C0ojXs
-1001309472884,"Western Union Off Campus Hiring Fresher For *Trainee Associate, Customer Analytics*           
           
Location  : Pune           
           
Qualification   : B.E/B.Tech/M.E/M.Tech/M.Sc/MCA           
           
Work Experience : Fresher           
        
Batch : 2023/2022/2021/2020/2019        
           
CTC    : Approx 4 - 5 LPA           
           
Apply Link   : ****https://bit.ly/3fPp1vg****           
           
Telegram Group Link : ****https://t.me/fresheroffcampus","**Western Union Off Campus Hiring Fresher For *Trainee Associate, Customer Analytics*",2023/2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/M.Sc/MCA,https://bit.ly/3fPp1vg
-1001309472884,"PTC Off Campus Hiring Fresher For *Cloud Service Operations Engineer*            
        
Location  : Gurgaon  
        
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc   
               
Work Experience : Fresher - 3 Years   
             
Batch : 2023/2022/2021/2020/2019   
                
CTC    : 4.5 - 5 LPA   
                 
Apply Link   : ****https://bit.ly/3AWceAB****        
            
Telegram Group Link : ****https://t.me/fresheroffcampus",**PTC Off Campus Hiring Fresher For *Cloud Service Operations Engineer*,2023/2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3AWceAB
-1001309472884,"CRED Off Campus Hiring Fresher For *Travel Partnerships*    
    
Location  : Bangalore    
    
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc 
    
Work Experience : Fresher   
   
Batch : 2020/2021/2022/2023    
    
CTC    : Approx 5 LPA    
    
Apply Link   : ****https://bit.ly/3ndqwIt****    
    
Telegram Group Link : ****https://t.me/fresheroffcampus",**CRED Off Campus Hiring Fresher For *Travel Partnerships*,2020/2021/2022/2023,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3ndqwIt
-1001309472884,"Meesho Off Campus Hiring Fresher For *Product Analyst*        
        
Location  : Bangalore        
        
Qualification   : B.E/B.Tech       
        
Work Experience : Fresher   
       
Batch : 2020/2021/2022/2023        
        
CTC    : 13 LPA        
        
Apply Link   : ****https://bit.ly/3e4j3pd****        
        
Telegram Group Link : ****https://t.me/fresheroffcampus",**Meesho Off Campus Hiring Fresher For *Product Analyst*,2020/2021/2022/2023,B.E/B.Tech,https://bit.ly/3e4j3pd
-1001309472884,"PhonePe Off Campus Hiring For *Analyst*                
                
Location  : Bangalore               
                
Qualification   : Bachelor Degree              
               
Work Experience : Fresher - 2 Years               
               
Batch : 2019/2020/2021/2022/2023                
                
CTC    : 13 LPA                 
                
Apply Link   : ****https://bit.ly/3GZBE3h****                
                
Telegram Group Link : ****https://t.me/fresheroffcampus",**PhonePe Off Campus Hiring For *Analyst*,2019/2020/2021/2022/2023,Bachelor Degree,https://bit.ly/3GZBE3h
-1001309472884,"Infosys Off Campus Hiring Fresher *Intern*                        
                        
Location  : Bangalore             
                        
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc/MBA                       
                        
Work Experience : Fresher                      
              
Batch : 2023/2022/2021/2020                
                        
CTC  : 15k per month                     
                        
Apply Link   : ****https://bit.ly/3Px8kp6****                       
                        
Telegram Group Link : ****https://t.me/fresheroffcampus",**Infosys Off Campus Hiring Fresher *Intern*,2023/2022/2021/2020,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc/MBA,https://bit.ly/3Px8kp6
-1001309472884,"Hitachi Off Campus Hiring Fresher For *Graduate Trainee*           
           
Location : Bangalore   
           
Qualification : Bachelor/Master Degree  
           
Work Experience : Fresher    
       
Batch : 2019/2020/2021/2022/2023        
           
CTC    : Approx 4 - 8 LPA  
           
Apply Link : ****https://bit.ly/3oLrwWV****        
           
Telegram Group Link : ****https://t.me/fresheroffcampus",**Hitachi Off Campus Hiring Fresher For *Graduate Trainee*,2019/2020/2021/2022/2023,Bachelor/Master Degree,https://bit.ly/3oLrwWV
-1001309472884,"Philips Off Campus Hiring Fresher For *Intern*                              
                              
Location  : Bangalore  
                              
Qualification   : B.E/B.Tech/M.E/M.Tech            
                              
Work Experience : Fresher                          
                 
Batch  : 2023/2022/2021                 
                              
CTC    : 15k - 30k Per Month                              
                              
Apply Link   : ****https://bit.ly/3jMXEVq****                              
                              
Telegram Group Link : ****https://t.me/fresheroffcampusp",**Philips Off Campus Hiring Fresher For *Intern*,2023/2022/2021,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3jMXEVq
-1001309472884,"Tata International Off Campus Hiring Fresher For *Graduate Engineer Trainee*                   
                   
Location  : Mumbai            
           
Qualification   : B.E/B.Tech/M.E/M.Tech        
           
Work Experience : Fresher             
           
Batch : 2023/2022/2021/2020                
              
CTC    : 6 LPA               
                     
Apply Link   : ****https://bit.ly/3BQyE7V****             
                     
Telegram Group Link : ****https://t.me/fresheroffcampus",**Tata International Off Campus Hiring Fresher For *Graduate Engineer Trainee*,2023/2022/2021/2020,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3BQyE7V
